"","long","lat","group","order","State_name","County","FIPS","State","FFRPTH14","PCH_FFRPTH_09_14","FSRPTH14","PCH_FSRPTH_09_14"
"370568",-72.8687744140625,43.2984199523926,2789,81124,"Vermont","Windsor",50027,"VT",0.57128575,29.58588924,1.410361695,-1.260751831
"370622",-75.2751922607422,38.0386695861816,2790,81179,"Virginia","Accomack",51001,"VA",0.545107659,-13.26298849,1.090215318,-1.541770716
"370637",-75.6189727783203,37.9985618591309,2791,81195,"Virginia","Accomack",51001,"VA",0.545107659,-13.26298849,1.090215318,-1.541770716
"370705",-78.3634338378906,38.1876373291016,2792,81264,"Virginia","Albemarle",51003,"VA",0.555082353,2.712229165,0.60293428,-3.064970836
"370730",-80.025016784668,37.6375961303711,2793,81290,"Virginia","Alleghany",37005,"NC",0.367680853,-18.1910102,1.286882986,10.12748627
"370806",-78.2431182861328,37.379768371582,2794,81329,"Virginia","Amelia",51007,"VA",0.311162972,-34.68689226,0.311162972,-34.68689226
"370841",-79.4291381835938,37.6204071044922,2795,81365,"Virginia","Amherst",51009,"VA",0.499360195,-4.6897633,0.468150183,-15.61072792
"370901",-78.6900253295898,37.2365264892578,2796,81426,"Virginia","Appomattox",51011,"VA",0.458145167,69.65115518,0.458145167,-3.056482754
"370936",-77.1373062133789,38.9439430236816,2797,81462,"Virginia","Arlington",51013,"VA",1.044476175,-5.089901907,1.075325683,2.300831153
"370945",-79.5093536376953,38.1876373291016,2798,81472,"Virginia","Augusta",51015,"VA",0.36554656,17.36269636,0.338469037,-7.42997201
"370986",-79.7958297729492,38.2735786437988,2799,81514,"Virginia","Bath",21011,"KY",0.409634606,18.22054727,0.327707685,89.15287564
"371050",-79.4520568847656,37.070369720459,2800,81547,"Virginia","Bedford",42009,"PA",0.367752217,-20.23134635,0.735504433,-5.91389569
"371326",-81.3657379150391,36.9443206787109,2801,81617,"Virginia","Bland",51021,"VA",0.301886792,107.3358491,0.150943396,NA
"371366",-80.025016784668,37.6375961303711,2802,81658,"Virginia","Botetourt",51023,"VA",0.574018127,11.5688644,0.664652568,15.58657974
"371414",-77.8878860473633,36.9844245910645,2803,81707,"Virginia","Brunswick",37019,"NC",0.757346259,5.407651589,1.009795012,-10.98909421
"371452",-81.7381591796875,37.2422561645508,2804,81727,"Virginia","Buchanan",19019,"IA",0.332731248,-0.104572678,0.475330355,-37.56535792
"371590",-78.8103408813477,37.5401954650879,2805,81774,"Virginia","Buckingham",51029,"VA",0.118252232,102.7789275,0.177378348,-49.30526814
"371625",-79.4520568847656,37.070369720459,2806,81810,"Virginia","Campbell",21037,"KY",0.773142552,15.53842301,0.816699879,-6.117207741
"371880",-77.6472396850586,37.9928321838379,2807,81862,"Virginia","Caroline",24011,"MD",0.491732743,24.87363887,0.338066261,-20.2815609
"371990",-80.6266174316406,36.9214019775391,2808,81918,"Virginia","Carroll",5015,"AR",0.540657439,-22.72013295,1.838235294,-0.154411765
"372289",-78.4493789672852,37.0760955810547,2810,81982,"Virginia","Charlotte",12015,"FL",0.439236915,-3.952123989,0.747889882,15.90768349
"372391",-77.6243209838867,37.5573844909668,2811,82034,"Virginia","Chesterfield",45025,"SC",0.411924119,-23.15473171,0.60704607,-8.672856019
"372507",-77.9795532226562,39.018424987793,2812,82093,"Virginia","Clarke",1025,"AL",1.042293045,17.99663608,0.60132291,20.44035339
"372582",-80.2599258422852,37.3282012939453,2813,82109,"Virginia","Craig",40035,"OK",0.342888493,2.276779591,0.754354684,-6.246285375
"372642",-78.2259292602539,38.5314140319824,2814,82140,"Virginia","Culpeper",51047,"VA",0.569499247,-2.476417759,0.569499247,-5.959402839
"372689",-78.0884170532227,37.65478515625,2815,82188,"Virginia","Cumberland",17035,"IL",0.276931598,-23.53918582,0.461552663,-15.0435398
"372897",-82.2939300537109,37.3052825927734,2816,82215,"Virginia","Dickenson",51051,"VA",0.26130128,-40.55395871,0.587927881,87.25503005
"372928",-77.6529693603516,36.8984832763672,2817,82247,"Virginia","Dinwiddie",51053,"VA",0.215370257,20.12491475,0.287160343,0.104095624
"372958",-76.9482345581055,38.0730438232422,2818,82278,"Virginia","Essex",25009,"MA",0.748936082,1.19345025,0.807446713,3.069527008
"373203",-77.5441055297852,38.8522682189941,2819,82328,"Virginia","Fairfax",51059,"VA",0.800852367,-0.811454415,0.661076817,0.304940566
"373273",-77.9795532226562,39.018424987793,2820,82364,"Virginia","Fauquier",51061,"VA",0.805884422,34.12189782,0.615402649,-16.78345886
"373313",-80.4489974975586,36.6864852905273,2821,82405,"Virginia","Floyd",13115,"GA",0.780737641,7.499765779,0.624590113,-12.75381328
"373475",-78.3175964355469,37.9928321838379,2822,82433,"Virginia","Fluvanna",51065,"VA",0.191629618,63.37063723,0.383259237,-10.88874333
"373491",-79.8473968505859,37.2250671386719,2823,82450,"Virginia","Franklin",1059,"AL",0.569602228,-18.21288739,0.506313091,-5.918092689
"374505",-78.3462524414062,39.4596061706543,2824,82490,"Virginia","Frederick",24021,"MD",0.705858213,-8.420052036,0.656612291,9.093061654
"374577",-80.4432754516602,37.4256019592285,2825,82527,"Virginia","Giles",47055,"TN",0.65851038,2.918240738,0.415901293,-17.66540741
"374633",-76.6502990722656,37.5974884033203,2826,82556,"Virginia","Gloucester",34015,"NJ",0.58772783,-8.211606078,0.546483772,13.79613749
"374721",-77.6415100097656,37.7063522338867,2827,82601,"Virginia","Goochland",51075,"VA",0.319110139,-13.82430708,0.774981765,19.59075753
"374770",-80.8328857421875,36.5604400634766,2828,82651,"Virginia","Grayson",21085,"KY",0.649003589,38.55685781,0.343590135,46.70726121
"374830",-78.5124130249023,38.3996315002441,2829,82672,"Virginia","Greene",1063,"AL",0.11691804,7.354144745,0.233836081,-28.43057017
"375110",-77.761833190918,36.5432472229004,2830,82693,"Virginia","Greensville",51081,"VA",0.342436435,110.1189967,0.085609109,NA
"375129",-78.7988891601562,36.5375213623047,2831,82713,"Virginia","Halifax",37083,"NC",0.830658864,6.310812175,0.585236927,0.647949311
"375233",-77.6415100097656,37.7063522338867,2832,82766,"Virginia","Hanover",51085,"VA",0.735885712,4.759638701,0.726073903,9.627258277
"375291",-77.6243209838867,37.5573844909668,2833,82825,"Virginia","Henrico",51087,"VA",0.835600949,1.864100844,0.848026242,10.44744515
"375342",-79.7098846435547,36.5489768981934,2834,82877,"Virginia","Henry",1067,"AL",0.581733566,0.30831879,0.639906923,22.5990563
"375492",-79.7958297729492,38.2735786437988,2835,82893,"Virginia","Highland",39071,"OH",0.627250552,1.238239052,0.464630038,19.10381065
"375550",-76.3523559570312,37.6948928833008,2841,83164,"Virginia","Lancaster",31109,"NE",0.931095611,7.587907861,0.669328518,15.53957035
"375698",-82.8668899536133,36.8984832763672,2842,83202,"Virginia","Lee",1081,"AL",0.82979482,6.464212097,0.706622152,4.163622407
"376034",-77.6644287109375,38.9496688842773,2843,83231,"Virginia","Loudoun",51107,"VA",0.718909241,-0.317489006,0.688610384,0.530825909
"376071",-78.214469909668,38.1360702514648,2844,83269,"Virginia","Louisa",19115,"IA",0.268793119,-38.62915509,0.627183944,-10.50085118
"376137",-78.5009460449219,36.892749786377,2845,83303,"Virginia","Lunenburg",51111,"VA",0.160436387,-48.31140703,0.561527354,80.91007541
"376168",-78.4608383178711,38.4683876037598,2846,83335,"Virginia","Madison",1089,"AL",0.942052361,3.894558648,0.645163132,-3.848606656
"376988",-76.4383010864258,37.4084129333496,2847,83377,"Virginia","Mathews",51115,"VA",0.565866908,1.822091444,0.905387053,16.36810451
"377017",-78.5009460449219,36.892749786377,2848,83407,"Virginia","Mecklenburg",37119,"NC",0.821696745,3.275120129,0.880953721,-5.375157169
"377083",-76.4669494628906,37.523006439209,2849,83441,"Virginia","Middlesex",9007,"CT",0.642646247,10.86116366,1.067035279,-3.96276553
"377227",-80.4375457763672,37.3110122680664,2850,83478,"Virginia","Montgomery",1101,"AL",0.928427112,25.03935482,0.623372489,2.074778554
"378001",-76.5299758911133,36.5489768981934,2851,83522,"Virginia","Suffolk",25025,"MA",0.970995264,7.820217325,1.196474701,13.65144977
"378058",-78.6499176025391,37.7235412597656,2852,83542,"Virginia","Nelson",21179,"KY",0.535570829,-4.101579934,0.513255378,5.031602929
"378205",-75.7908630371094,37.4657135009766,2854,83645,"Virginia","Northampton",37131,"NC",0.293212139,62.0143674,0.390949519,-3.991485988
"378328",-76.5127868652344,37.8381309509277,2855,83687,"Virginia","Northumberland",42097,"PA",0.542876607,25.48923801,0.734480116,-1.958283808
"378430",-78.0139389038086,37.0188026428223,2856,83739,"Virginia","Nottoway",51135,"VA",0.83445664,47.36504269,0.83445664,2.021952629
"378449",-78.214469909668,38.1360702514648,2857,83759,"Virginia","Orange",6059,"CA",0.886977172,4.89144135,0.858047092,6.486852492
"378769",-78.4608383178711,38.4683876037598,2858,83800,"Virginia","Page",19145,"IA",0.516262261,-8.879710893,0.903458957,2.510325245
"378835",-80.4489974975586,36.6864852905273,2859,83834,"Virginia","Patrick",51141,"VA",0.328515112,-32.2455833,0.38326763,-11.07232808
"378864",-79.6010284423828,37.0531806945801,2860,83864,"Virginia","Pittsylvania",51143,"VA",0.240450123,1.60780982,0.304570155,7.252688143
"378898",-78.1342544555664,37.4485206604004,2861,83899,"Virginia","Powhatan",51145,"VA",0.210903722,-40.98281135,0.562409927,12.41369267
"378931",-80.5177612304688,36.9844245910645,2865,84039,"Virginia","Pulaski",5119,"AR",0.875982297,0.884757553,0.883621678,8.330022387
"379183",-78.2832260131836,38.7720527648926,2866,84076,"Virginia","Rappahannock",51157,"VA",0.271702214,-0.3803831,0.95095775,74.33432958
"379205",-76.6273727416992,37.9584541320801,2867,84099,"Virginia","Richmond",13245,"GA",0.78463311,6.671946081,0.645584204,-5.080471795
"379380",-80.2599258422852,37.3282012939453,2868,84135,"Virginia","Roanoke",51161,"VA",0.565122354,13.28860414,0.6824119,12.37252378
"379434",-79.4291381835938,37.6204071044922,2869,84163,"Virginia","Rockbridge",51163,"VA",0.403099386,-18.3943615,0.671832311,-0.25977516
"379469",-78.8676376342773,38.7663230895996,2870,84199,"Virginia","Rockingham",33015,"NH",0.908120191,-12.14071135,1.014566514,9.663491079
"379577",-81.824104309082,36.9156684875488,2871,84236,"Virginia","Russell",1113,"AL",0.738155952,-12.49161186,0.352301704,-26.49295397
"379765",-82.2939300537109,36.5948143005371,2872,84284,"Virginia","Scott",5127,"AR",0.374076499,107.5563453,0.467595623,-48.11091368
"380018",-78.6499176025391,38.6058959960938,2873,84308,"Virginia","Shenandoah",51171,"VA",0.534622626,1.439783108,0.604356012,-6.564322161
"380059",-81.4344940185547,37.0073432922363,2874,84350,"Virginia","Smyth",51173,"VA",0.602123277,-15.48545328,0.570432578,15.09546823
"380089",-76.8966674804688,36.6521110534668,2875,84381,"Virginia","Southampton",51175,"VA",0.221496207,37.37933071,0.276870259,28.79312254
"380115",-77.3664855957031,38.2563934326172,2876,84408,"Virginia","Spotsylvania",51177,"VA",0.681177818,-7.361347438,0.588289934,-2.458305428
"380143",-77.3664855957031,38.2563934326172,2877,84437,"Virginia","Stafford",20185,"KS",0,-100,1.396323016,23.49080754
"380211",-77.1545028686523,37.1162071228027,2878,84472,"Virginia","Surry",37171,"NC",0.835982897,18.17100541,0.890801447,0.735939042
"380295",-77.6128616333008,36.8812942504883,2879,84515,"Virginia","Sussex",10005,"DE",0.673467742,-7.634847687,1.380134599,4.993200481
"380364",-81.7381591796875,37.2422561645508,2880,84539,"Virginia","Tazewell",17179,"IL",0.803201014,17.90816276,0.758988114,3.539778547
"380462",-78.1342544555664,38.875186920166,2881,84589,"Virginia","Warren",13301,"GA",0.18115942,7.137681159,0,-100
"380840",-82.3283081054688,36.6979484558105,2882,84617,"Virginia","Washington",1129,"AL",0.178210764,-22.06397766,0.356421528,3.914696448
"381739",-76.6273727416992,37.9584541320801,2883,84647,"Virginia","Westmoreland",42129,"PA",0.654013136,4.316237561,0.751419348,9.785071802
"381845",-82.8554229736328,36.9786949157715,2884,84701,"Virginia","Wise",48497,"TX",0.584055291,7.929767351,0.486712742,-33.06681095
"381931",-81.3657379150391,36.9443206787109,2885,84745,"Virginia","Wythe",51197,"VA",0.755468562,-21.17225174,0.961505443,4.042011174
"381959",-76.4268417358398,37.0875587463379,2886,84774,"Virginia","York",23031,"ME",0.782223108,7.116763268,1.220666633,0.713679826
"382149",-76.3466262817383,37.0990142822266,2887,84813,"Virginia","Hampton",45049,"SC",0.588091154,-16.86351385,0.588091154,3.920607694
"382197",-76.4153747558594,36.8984832763672,2889,84864,"Virginia","Norfolk",25021,"MA",0.680386101,15.35418308,0.868178443,2.747453795
"382277",-118.235572814941,46.7361679077148,2891,84970,"Washington","Adams",8001,"CO",0.657350047,6.076820583,0.468049875,-4.705920229
"382505",-116.929229736328,45.9970512390137,2892,84990,"Washington","Asotin",53003,"WA",0.450673757,7.235316799,0.676010636,-3.488214881
"382529",-119.868492126465,45.8366241455078,2893,85015,"Washington","Benton",5007,"AR",0.660281197,4.401542299,0.631393895,3.615564779
"382952",-121.031608581543,48.3060722351074,2894,85063,"Washington","Chelan",53007,"WA",0.710570065,-10.64394442,1.206628412,8.112397437
"383050",-122.962478637695,48.0367813110352,2895,85162,"Washington","Clallam",53009,"WA",0.536340507,-15.28561278,1.16894726,0.102728179
"383089",-122.24055480957,46.0543479919434,2896,85202,"Washington","Clark",5019,"AR",0.841601701,-2.795003544,0.48724309,2.321048901
"383473",-118.224113464355,46.5871963500977,2897,85235,"Washington","Columbia",5027,"AR",0.919232858,50.8890096,0.334266494,-8.552115396
"383705",-123.22029876709,46.3752059936523,2898,85265,"Washington","Cowlitz",53015,"WA",0.597260435,3.382744368,0.626633899,-7.252733967
"383734",-119.874229431152,47.9508361816406,2899,85295,"Washington","Douglas",8035,"CO",0.648364152,2.494716418,0.600690317,-2.85870944
"384586",-118.842903137207,47.9622993469238,2900,85367,"Washington","Ferry",53019,"WA",0.260858224,96.63492892,0.652145559,-1.682535542
"384635",-119.370025634766,46.7418975830078,2901,85417,"Washington","Franklin",1059,"AL",0.569602228,-18.21288739,0.506313091,-5.918092689
"385675",-117.232887268066,46.4668769836426,2902,85458,"Washington","Garfield",8045,"CO",0.800542977,3.868631847,1.44445798,5.721361066
"385885",-118.980422973633,47.9451065063477,2903,85494,"Washington","Grant",5053,"AR",0.330687831,-34.77733686,0.496031746,10.06324405
"386740",-122.670265197754,48.1742897033691,2905,85590,"Washington","Island",53029,"WA",0.378429518,-19.96931653,0.756859035,-5.995705125
"386784",-124.303199768066,47.5383071899414,2906,85635,"Washington","Jefferson",1073,"AL",0.971559929,10.67731679,0.569013292,1.810239331
"388214",-121.12328338623,47.5956039428711,2907,85691,"Washington","King",48269,"TX",0,0,0,0
"388346",-122.504104614258,47.3950691223145,2908,85758,"Washington","Kitsap",53035,"WA",0.625533572,-0.870858102,0.708151214,1.257483917
"388391",-121.369644165039,47.0799407958984,2909,85804,"Washington","Kittitas",53037,"WA",1.128827431,-0.697541733,1.058275716,-12.60370382
"388462",-121.501426696777,46.0428886413574,2910,85876,"Washington","Klickitat",53039,"WA",0.431427065,73.98590672,0.86285413,24.27564765
"388490",-123.369270324707,46.7877349853516,2911,85905,"Washington","Lewis",16061,"ID",1.042209484,99.68733716,0.521104742,-50.07816571
"388700",-118.980422973633,47.2575607299805,2912,85936,"Washington","Lincoln",5079,"AR",0.357909807,153.8475304,0.429491768,-39.0765927
"389540",-122.968200683594,47.5153884887695,2913,85972,"Washington","Mason",17125,"IL",0.503669593,-25.52237732,0.791480789,-2.469779824
"389786",-118.842903137207,49.0050811767578,2914,86014,"Washington","Okanogan",53047,"WA",0.460159845,4.044697398,0.847662872,-6.75937502
"389864",-124.045356750488,46.7877349853516,2915,86093,"Washington","Pacific",53049,"WA",0.583629201,-31.82562456,1.604980303,24.98635497
"389905",-121.369644165039,47.0799407958984,2917,86152,"Washington","Pierce",13229,"GA",0.68453478,27.07703649,0.315939129,-2.248433468
"390195",-122.790588378906,47.4065284729004,2918,86211,"Washington","Pierce",13229,"GA",0.68453478,27.07703649,0.315939129,-2.248433468
"390340",-120.693557739258,48.5638999938965,2922,86297,"Washington","Skagit",53057,"WA",0.639720849,-6.795071242,0.955427242,-3.163710381
"390388",-122.234817504883,46.386661529541,2923,86346,"Washington","Skamania",53059,"WA",0.352733686,93.20987654,0.793650794,-3.395061728
"390415",-121.088897705078,47.7732238769531,2924,86374,"Washington","Snohomish",53061,"WA",0.701700802,-5.417427559,0.687219172,-0.331770982
"390450",-117.439163208008,48.0539703369141,2925,86410,"Washington","Spokane",53063,"WA",0.704082855,-2.173223902,0.660722913,-0.522960327
"390467",-117.811584472656,47.8247871398926,2926,86428,"Washington","Stevens",20189,"KS",0.689536287,-3.602827099,1.206688502,-15.65247371
"390644",-123.008308410645,47.1315078735352,2927,86488,"Washington","Thurston",31173,"NE",0.43047783,-1.477973884,0.28698522,97.04405223
"390730",-123.34635925293,46.386661529541,2928,86532,"Washington","Wahkiakum",53069,"WA",0.49176297,-1.770346693,0.737644455,47.34447996
"390753",-122.446807861328,48.6383895874023,2930,86588,"Washington","Whatcom",53073,"WA",0.595149531,-1.694577622,0.940720227,-4.072934615
"390797",-117.032356262207,47.1315078735352,2931,86633,"Washington","Whitman",53075,"WA",0.875563243,30.47351599,0.640656032,6.076029261
"390849",-119.868492126465,46.0428886413574,2932,86686,"Washington","Yakima",53077,"WA",0.553117443,-12.23234986,0.512743907,0.701222133
"390900",-79.8072891235352,39.2361526489258,2933,86738,"West virginia","Barbour",1005,"AL",0.818239298,7.762115521,0.55789043,28.57979693
"390974",-78.0425796508789,39.2705268859863,2934,86776,"West virginia","Berkeley",45015,"SC",0.529754547,-3.379392548,0.398577231,-11.6611589
"391034",-81.4574127197266,37.9813690185547,2935,86807,"West virginia","Boone",5009,"AR",0.618346059,-8.870631251,0.672115281,7.66702357
"391706",-81.0219650268555,38.6689224243164,2936,86892,"West virginia","Braxton",54007,"WV",0.553135587,0.338795547,0.829703381,-29.17261491
"391746",-80.6266174316406,40.4107131958008,2937,86933,"West virginia","Brooke",54009,"WV",0.679983,-13.55984521,0.679983,17.31163864
"391757",-82.2595520019531,38.2334747314453,2938,86945,"West virginia","Cabell",54011,"WV",1.132747737,8.789092669,0.741434882,-10.99074236
"391783",-80.9933090209961,38.7204895019531,2939,86972,"West virginia","Calhoun",1015,"AL",0.888574485,10.70983344,0.66427413,17.35146089
"392179",-81.0735244750977,38.6116256713867,2940,87009,"West virginia","Clay",1027,"AL",0.295159386,3.350059032,0.442739079,-11.41423512
"392557",-80.7412109375,39.0986404418945,2941,87031,"West virginia","Doddridge",54017,"WV",0,0,0.357525921,190.4540579
